Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
mairie de moëlan sur mer,30,30,110,29,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-moelan-sur-mer/,0,0,0.00,0,47300,"[82,82,82,100,52,64,64,64,64,64,52,52]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
hopital americain paris,43,43,2400,39,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.05,975000,"[66,66,36,80,52,66,66,66,80,66,80,66]",2023-06-21,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
centres communautaires,13,13,320,27,0.00,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/centres-communautaires/,0,0,0.00,0,49500000,"[81,66,0,29,54,81,44,100,44,23,44,23]",2023-06-12,"Local pack, Image pack, Sitelinks, People also ask, Find results on, Indented, Related searches",informational,Organic
provide to me,75,75,40,21,0.00,https://www.portakabin.com/gb-en/faqs/managing-and-delivering-your-building/can-portakabin-provide-me-with-spare-parts/,0,0,0.00,0,7870000000,"[4,4,4,4,4,22,4,4,4,22,18,4]",2023-06-10,"Image pack, Indented, Related searches",informational,Organic
local préfabriqué,32,32,70,6,1.69,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/non-clinique/locaux-techniques/,0,0,0.00,1,304000,"[4,4,5,3,3,4,5,4,11,4,9,17]",2023-06-23,"Local pack, Image pack, Reviews, Image, Find results on, Related searches","informational, transactional",Organic
construction modulaires,8,8,140,41,1.63,https://www.portakabin.com/fr/,0,0,0.00,0.96,9360000,"[36,19,6,2,6,100,9,1,12,6,5,2]",2023-06-23,"Knowledge panel, Local pack, Sitelinks, Reviews, Ads bottom, People also ask, Find results on, Indented, Related searches",commercial,Organic
grand courronne,42,42,90,36,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-grand-couronne/,0,0,0.00,0,36800000,"[0,0,0,0,0,0,0,0,100,0,2,0]",2023-06-14,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
laboratoire modulaire alimentaire prix,28,28,70,6,0.32,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-scientifiques-et-alimentaires/,0,0,0.00,0.25,131000,"[9,14,52,9,9,19,14,66,19,52,52,42]",2023-06-02,"Sitelinks, Reviews, Image, Ads bottom, Indented, Related searches",transactional,Organic
entreprise responsable,45,45,210,36,0.72,https://www.portakabin.com/fr/a-propos-de-nous/entreprise-responsable/,0,0,0.00,0.06,238000000,"[66,53,35,35,82,82,82,43,82,53,53,43]",2023-06-21,"Reviews, Featured snippet, People also ask, Related searches",informational,Organic
cabinets dentaires,51,51,1600,35,1.05,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/medecine-generale-et-cabinets-dentaires/,0,0,0.00,0.08,2790000,"[36,29,29,36,29,36,100,13,29,22,29,22]",2023-06-24,"Local pack, Image pack, Sitelinks, Reviews, Image, People also ask, Find results on, Indented, Related searches","commercial, navigational",Organic
melsele,33,33,90,27,0.00,https://www.portakabin.com/be-fr/nos-agences-locales/melsele-portakabin/,0,0,0.00,0,1120000,"[78,78,78,100,100,78,50,64,64,14,14,14]",2023-06-22,"Knowledge panel, Image pack, Reviews, Image, Indented","informational, transactional",Organic
modules prefabriques,12,12,40,5,1.67,https://www.portakabin.com/fr/pourquoi-modulaire/quest-ce-que-la-construction-modulaire/,0,0,0.00,1,877000,"[22,11,11,11,55,55,55,22,44,55,100,55]",2023-06-24,"Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
batiment scolaire,40,40,40,27,1.23,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/ecoles-entieres/,0,0,0.00,0.03,2940000,"[14,14,14,14,14,14,14,78,14,14,64,78]",2023-06-24,"Knowledge panel, Reviews, People also ask, Indented, Related searches",informational,Organic
agence com paris,25,25,90,32,1.14,https://www.portakabin.com/fr/nos-agences/agence-de-paris/,0,0,0.00,0.26,155000000,"[23,29,29,29,11,64,64,82,82,100,64,64]",2023-05-30,"Local pack, Reviews, Featured snippet, Image, Find results on, Related searches",commercial,Organic
industries grenoble,47,47,50,19,0.10,https://www.portakabin.com/fr/actualites-et-evenements/evenements/sepem/,0,0,0.00,0.01,22900000,"[82,82,64,5,5,5,100,5,0,5,11,5]",2023-06-20,"Local pack, Sitelinks, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
agence de com paris,65,65,260,29,1.07,https://www.portakabin.com/fr/nos-agences/agence-de-paris/,0,0,0.00,0.02,164000000,"[35,54,22,43,66,66,54,54,100,66,66,66]",2023-06-11,"Local pack, Reviews, Featured snippet, Image, Find results on, Indented, Related searches",commercial,Organic
rappel le moi,64,64,140,29,0.00,https://www.portakabin.com/fr/formulaire-de-rappel/,0,0,0.00,0,32400000,"[10,10,5,10,10,10,10,0,100,29,0,0]",2023-06-08,"Image pack, Reviews, People also ask, Indented, Related searches",commercial,Organic
hôpital américain paris,60,60,320,44,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.05,5580000,"[1,23,66,36,36,15,54,54,100,9,12,81]",2023-06-16,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, FAQ, Indented, Related searches",navigational,Organic
vestiaires collectifs,16,16,170,16,0.58,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/vestiaires/,0,0,0.00,1,466000,"[66,29,36,2,19,29,23,19,12,19,19,15]",2023-06-22,"Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
ecole classe,41,41,170,31,1.08,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-classe/,0,0,0.00,0.02,57900000,"[53,53,34,43,65,81,43,43,53,43,53,65]",2023-06-04,"Image pack, Sitelinks, Reviews, Video Carousel, People also ask, Related searches",informational,Organic
e titán,78,78,50,13,0.00,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/titan/,0,0,0.00,0,406000000,"[18,18,100,63,63,63,81,27,45,18,18,18]",2023-06-12,"Image pack, Sitelinks, Related searches",navigational,Organic
hôpital americain paris,78,78,320,44,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.05,283000,"[0,19,15,0,36,29,44,44,54,23,54,100]",2023-06-17,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, FAQ, Indented",navigational,Organic
operations postes,63,63,480,20,0.00,https://www.portakabin.com/fr/carrieres/nos-fonctions/operations/,0,0,0.00,0,3470000,"[55,13,5,3,3,4,7,3,8,13,30,55]",2023-06-19,"Sitelinks, Indented, Related searches",navigational,Organic
hôpital saint grégoire,37,37,320,33,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,1470000,"[66,100,82,53,66,82,100,100,100,100,100,100]",2023-06-20,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Related searches","commercial, navigational",Organic
prefabrique modulaire occasion,11,11,40,7,0.64,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,0.76,31100,"[22,22,6,4,4,4,4,4,4,4,4,4]",2023-05-28,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
ecole de patisserie yssingeaux,63,63,90,20,0.49,https://www.portakabin.com/fr/etudes-de-cas/ecole-nationale-superieure-de-patisserie/,0,0,0.00,0.18,25800,"[81,63,100,63,100,100,100,81,81,81,81,100]",2023-05-30,"Knowledge panel, Image pack, Reviews, Image, People also ask, Related searches",informational,Organic
temps attente urgence saint-grégoire,66,66,50,6,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/hopitaux/,0,0,0.00,0,164000,"[27,45,63,36,36,36,100]",2023-06-03,"Reviews, Indented, Related searches",informational,Organic
agence de com nantes,53,53,110,44,1.96,https://www.portakabin.com/fr/nos-agences/agence-de-nantes/,0,0,0.00,0.27,30700000,"[41,29,41,29,82,82,64,52,64,100,64,64]",2023-06-08,"Local pack, Image pack, Reviews, Featured snippet, Image, Find results on, Indented, Related searches",commercial,Organic
lycée notre dame de fidélité caen,34,34,210,29,0.00,https://www.portakabin.com/fr/etudes-de-cas/lycee-ndf/,0,0,0.00,0,72,"[66,53,43,53,100,35,43,28,82,23,43,23]",2023-06-21,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
landerneau hopital,42,42,50,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-ferdinand-graal-de-landerneau/,0,0,0.00,0,170000,"[11,64,64,11,11,11,11,64,11,64,11,52]",2023-05-29,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Indented, Related searches",navigational,Organic
ecole ange gardien,32,32,110,31,0.00,https://www.portakabin.com/lu-fr/etudes-de-cas/ecole-de-l-ange-gardien/,0,0,0.00,0,95,"[64,100,78,50,64,100,78,100,78,100,50,78]",2023-05-29,"Local pack, Image pack, Sitelinks, Reviews, Image, FAQ, Find results on, Indented, Related searches","commercial, navigational",Organic
le snook lille,32,32,40,27,0.00,https://www.portakabin.com/fr/a-propos-de-nous/direction-et-gestion/,0,0,0.00,0,75,"[18,18,18,18,100,100,18,18,18,18,18,18]",2023-06-13,"Knowledge panel, Sitelinks, Reviews, Indented",informational,Organic
salomez steve,53,53,50,11,0.00,https://www.portakabin.com/fr/a-propos-de-nous/direction-et-gestion/,0,0,0.00,0,86,"[14,14,14,14,14,14,14,14,78,78,64,78]",2023-06-10,"Knowledge panel, Image pack, Indented","navigational, transactional",Organic
algeco occasion bretagne,29,26,70,16,0.68,https://www.portakabin.com/fr/nos-agences/agence-de-brest/,0,0,0.00,0.56,73,"[64,78,50,35,78,64,50,35,64,50,50,21]",2023-06-25,"Image, Indented, Related searches",commercial,Organic
la réponse d,72,72,390,28,0.00,https://www.portakabin.com/fr/pourquoi-portakabin/nos-services/reponse-durgence/,0,0,0.00,0,451000000,"[66,66,54,36,44,54,81,44,54,66,100,54]",2023-06-15,"Image pack, Reviews, Indented, Related searches",informational,Organic
cabine douche wc lavabo intégré,78,78,70,3,0.77,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,135000,"[35,35,35,35,35,50,14,21,78,78,78,78]",2023-06-04,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
grand couronn,31,31,1300,46,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-grand-couronne/,0,0,0.00,0,39100000,"[0,0,8,100,2,8,10,36,1,5,54,24]",2023-06-22,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",navigational,Organic
boutiqueusine com,16,16,50,17,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/la-charlotte/,0,0,0.00,0.36,68,"[34,6,34,6,6,21,15,6,6,6,28,6]",2023-06-11,"Image pack, Reviews, Indented, Related searches",informational,Organic
salle de music,78,78,110,20,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-musique/,0,0,0.00,0,137000000,"[100,100,23,14,80,52,52,23,33,19,33,33]",2023-06-08,"Local pack, Image pack, Sitelinks, Reviews, Video Carousel, People also ask, Find results on, Indented, Related searches","commercial, informational",Organic
d la réponse d,84,84,210,27,0.00,https://www.portakabin.com/fr/pourquoi-portakabin/nos-services/reponse-durgence/,0,0,0.00,0,492000000,"[65,43,43,65,65,81,81,100,65,81,81,53]",2023-06-23,"Image pack, Reviews, People also ask, Indented, Related searches",informational,Organic
pecemaker,100,100,390,34,0.22,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/pacemaker/,0,0,0.00,0.01,58000000,"[0,79,0,0,8,100,0,0,0,8,0,0]",2023-06-13,"Knowledge panel, Featured snippet, Image, People also ask, Indented, Related searches",informational,Organic
douche provisoire,24,24,140,11,0.34,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,520000,"[52,66,100,80,100,66,52,52,52,52,80,52]",2023-06-01,"Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
traffic valenciennes,60,60,50,29,0.00,https://www.portakabin.com/fr/nos-agences/usine-de-valenciennes/,0,0,0.00,0,1820000,"[27,81,36,27,27,27,36,18,27,9,100,63]",2023-06-20,"Sitelinks, Reviews, Indented, Related searches",commercial,Organic
mairie de moelan sur mer,28,28,590,32,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-moelan-sur-mer/,0,0,0.00,0,129000,"[66,81,100,54,100,81,81,81,100,81,81,66]",2023-06-23,"Knowledge panel, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
poste de garde,61,58,720,31,1.71,https://www.portakabin.com/fr/nos-batiments/autres-utilisations/postes-de-garde/,0,0,0.00,0.05,41500000,"[88,100,88,72,100,88,100,72,100,48,39,39]",2023-06-25,"Knowledge panel, Local pack, Image pack, Reviews, Featured snippet, Image, Indented, Related searches",commercial,Organic
toilettes lille,96,96,90,14,0.00,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,0.08,7020000,"[22,22,29,22,18,18,18,22,14,4,4,4]",2023-06-06,"Local pack, Image pack, Reviews, Image, Find results on, Related searches",commercial,Organic
universite oxford,67,67,210,23,1.48,https://www.portakabin.com/fr/etudes-de-cas/universite-oxford/,0,0,0.00,0.02,0,"[65,53,65,80,100,100,65,53,80,100,65,100]",2023-06-04,"Knowledge panel, Carousel, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
echo dialyse,36,36,210,35,0.00,https://www.portakabin.com/fr/etudes-de-cas/association-echo-centre-de-dialyse/,0,0,0.00,0,88,"[81,100,53,65,81,65,65,65,100,65,81,65]",2023-06-23,"Knowledge panel, Local pack, Sitelinks, People also ask, FAQ, Indented, Related searches","commercial, navigational",Organic
ecole templemars,82,82,40,24,0.00,https://www.portakabin.com/fr/,0,0,0.00,0,103000,"[11,11,64,11,11,11,11,11,11,64,11,11]",2023-05-31,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
mairie bleriot plage,41,41,90,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/ecole-de-bleriot-plage/,0,0,0.00,0,81,"[64,78,78,78,50,64,64,50,64,78,64,35]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
multiconfessionnel,25,25,50,29,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/non-clinique/salles-multiconfessionnelles/,0,0,0.00,0,79400,"[0,0,0,11,11,100,64,64,64,11,52,11]",2023-06-08,"Instant answer, Reviews, Image, Related searches",informational,Organic
mediatheque de calais,25,25,260,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/mediatheque-de-calais/,0,0,0.00,0,697000,"[53,66,53,53,82,100,82,53,53,66,43,53]",2023-06-21,"Knowledge panel, Image pack, Reviews, Image, People also ask, Indented, Related searches","commercial, navigational",Organic
lycée notre dame de fidélité,22,22,50,28,0.00,https://www.portakabin.com/fr/etudes-de-cas/lycee-ndf/,0,0,0.00,0,92,"[78,78,14,14,78,14,14,14,78,14,64,14]",2023-06-18,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
déposées,39,39,40,25,0.00,https://www.portakabin.com/fr/a-propos-de-nous/marques-deposees/,0,0,0.00,0.01,41300000,"[28,42,42,28,71,100,100,71,100,14,42,0]",2023-06-02,"Top stories, Image pack, People also ask, Indented, Related searches",informational,Organic
grand couronne rouen,79,79,70,30,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-grand-couronne/,0,0,0.00,0,2600000,"[0,4,0,0,0,0,1,5,100,0,0,1]",2023-06-14,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
prevus,52,52,260,27,0.00,https://www.portakabin.com/fr/pourquoi-portakabin/dans-les-temps-et-budget-prevus/,0,0,0.00,0.01,370000,"[39,32,100,26,11,17,17,32,14,5,5,21]",2023-05-29,"Sitelinks, People also ask, Indented, Related searches",informational,Organic
siège social kiabi,55,55,140,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/kiabi/,0,0,0.00,0,100,"[100,82,64,64,100,100,82,64,100,82,100,100]",2023-06-04,"Local pack, Image pack, Reviews, People also ask, Indented, Related searches",commercial,Organic
conditions climatiques,75,75,110,36,0.00,https://www.portakabin.com/fr/faqs/normes-et-conception-des-structures/vos-batiments-resistent-ils-aux-conditions-climatiques-extremes-/,0,0,0.00,0,31600000,"[52,66,42,42,52,52,52,100,80,52,52,52]",2023-06-05,"Sitelinks, Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
structure modulaire,11,11,140,34,1.68,https://www.portakabin.com/fr/,0,0,1.00,1,3730000,"[65,65,53,53,26,42,65,42,42,53,65,42]",2023-06-03,"Knowledge panel, Sitelinks, Reviews, Image, Ads bottom, People also ask, Indented, Related searches",informational,Organic
structure modulaire,12,12,140,34,1.68,https://www.portakabin.com/fr/pourquoi-modulaire/quest-ce-que-la-construction-modulaire/,0,0,1.00,1,3730000,"[65,65,53,53,26,42,65,42,42,53,65,42]",2023-06-03,"Knowledge panel, Sitelinks, Reviews, Image, Ads bottom, People also ask, Indented, Related searches",informational,Organic
mairie moelan,37,37,110,28,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-moelan-sur-mer/,0,0,0.00,0,97,"[34,34,34,34,34,34,28,21,34,28,21,34]",2023-06-23,"Local pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
albridge,41,41,140,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/kensington-aldridge-academy/,0,0,0.00,0,212000,"[100,53,35,28,53,0,53,28,12,43,12,35]",2023-06-22,"Knowledge panel, Sitelinks, Reviews, Image, FAQ, Indented",navigational,Organic
solutions modulaires,55,55,70,17,0.87,https://www.portakabin.com/fr/,0,0,0.00,0.48,2500000,"[28,50,100,78,64,78,35,28,50,64,35,50]",2023-06-14,"Local pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
contrats cadres,23,23,140,21,0.00,https://www.portakabin.com/fr/faqs/achats-et-couts/etes-vous-membre-de-contrats-cadres-/,0,0,0.00,0,7910000,"[66,52,42,33,66,100,100,66,80,66,80,66]",2023-06-15,"Knowledge panel, Image pack, Reviews, Image, People also ask, FAQ, Related searches",informational,Organic
pestel kiabi,58,58,40,11,0.00,https://www.portakabin.com/fr/etudes-de-cas/kiabi/,0,0,0.00,0,62,"[18,27,18,18,18,100,45,45,45,27,27,27]",2023-06-05,"Reviews, Indented, Related searches",informational,Organic
